step,BigLeduc/tau,BigLeduc/alpha,BigLeduc/beta,BigLeduc/gamma,BigLeduc/conv,BigLeduc/iters
982,5,4.108125403068361,-2.0709817880830914,0.007881436500006167,8.192172390408814e-05,982
983,,4.108125403068361,-2.0709817880830914,0.007881436500006167,8.19377601146698e-05,983
984,,4.108125403068361,-2.0709817880830914,0.007881436500006167,8.067648741416633e-05,984
985,,4.108125403068361,-2.0709817880830914,0.007881436500006167,8.033355697989464e-05,985
986,,4.108125403068361,-2.0709817880830914,0.007881436500006167,7.971766171976924e-05,986
987,5,4.12071822974646,-2.068732870220023,0.007321977065405605,7.923631346784532e-05,987
988,,4.12071822974646,-2.068732870220023,0.007321977065405605,7.991667371243238e-05,988
989,,4.12071822974646,-2.068732870220023,0.007321977065405605,7.92796490713954e-05,989
990,,4.12071822974646,-2.068732870220023,0.007321977065405605,8.024534326978028e-05,990
991,,4.12071822974646,-2.068732870220023,0.007321977065405605,7.969807484187186e-05,991
992,5,4.133811786671795,-2.0660218650073126,0.006796091080610189,7.98495311755687e-05,992
993,,4.133811786671795,-2.0660218650073126,0.006796091080610189,8.040701504796743e-05,993
994,,4.133811786671795,-2.0660218650073126,0.006796091080610189,8.001932292245328e-05,994
995,,4.133811786671795,-2.0660218650073126,0.006796091080610189,7.973579340614378e-05,995
996,,4.133811786671795,-2.0660218650073126,0.006796091080610189,7.971419836394489e-05,996
997,5,4.146774907592976,-2.0633210013411425,0.006308479692230584,7.946006371639669e-05,997
998,,4.146774907592976,-2.0633210013411425,0.006308479692230584,7.873604772612453e-05,998
999,,4.146774907592976,-2.0633210013411425,0.006308479692230584,7.921716314740479e-05,999
1000,,4.146774907592976,-2.0633210013411425,0.006308479692230584,7.907883264124393e-05,1000
