step,SmallMatrix/conv,SmallMatrix/iters,SmallMatrix/nodes_touched,SmallMatrix/tau,SmallMatrix/alpha,SmallMatrix/beta,SmallMatrix/gamma
919,0.00013932460013773266,919,38598,,3.819948053866325,-2.2006081550910555,0.024969763608328144
920,0.00016476991609317858,920,38640,,3.819948053866325,-2.2006081550910555,0.024969763608328144
921,0.00010759438664415186,921,38682,5,3.8519175069287828,-2.1795503338661444,0.0224789671964305
922,7.317243522001878e-05,922,38724,,3.8519175069287828,-2.1795503338661444,0.0224789671964305
923,0.00011139087363192443,923,38766,,3.8519175069287828,-2.1795503338661444,0.0224789671964305
924,0.00010121522855460885,924,38808,,3.8519175069287828,-2.1795503338661444,0.0224789671964305
925,7.457541665638266e-05,925,38850,,3.8519175069287828,-2.1795503338661444,0.0224789671964305
926,0.00012425563592616138,926,38892,5,3.8495914810328995,-2.196385055527556,0.021563317098638013
927,0.0001647971541597483,927,38934,,3.8495914810328995,-2.196385055527556,0.021563317098638013
928,0.00011722488643820157,928,38976,,3.8495914810328995,-2.196385055527556,0.021563317098638013
929,6.196613624644679e-05,929,39018,,3.8495914810328995,-2.196385055527556,0.021563317098638013
930,0.00010625665648371026,930,39060,,3.8495914810328995,-2.196385055527556,0.021563317098638013
931,0.00010578888424439851,931,39102,5,3.8734139320066006,-2.183706664249641,0.019688060305105726
932,7.641755901027471e-05,932,39144,,3.8734139320066006,-2.183706664249641,0.019688060305105726
933,0.00010629392212917801,933,39186,,3.8734139320066006,-2.183706664249641,0.019688060305105726
934,0.00016160582593609512,934,39228,,3.8734139320066006,-2.183706664249641,0.019688060305105726
935,0.00013100764672736907,935,39270,,3.8734139320066006,-2.183706664249641,0.019688060305105726
936,7.278706167469762e-05,936,39312,5,3.8937320442949455,-2.1749757038324895,0.018093789215919198
937,9.911126372257085e-05,937,39354,,3.8937320442949455,-2.1749757038324895,0.018093789215919198
938,0.00010876730433810822,938,39396,,3.8937320442949455,-2.1749757038324895,0.018093789215919198
939,7.73108907181545e-05,939,39438,,3.8937320442949455,-2.1749757038324895,0.018093789215919198
940,8.558772328442639e-05,940,39480,,3.8937320442949455,-2.1749757038324895,0.018093789215919198
941,0.0001545178214162352,941,39522,5,3.8996976710867797,-2.1822323812584505,0.017091916341835045
942,0.00014264851301882582,942,39564,,3.8996976710867797,-2.1822323812584505,0.017091916341835045
943,8.47350033495068e-05,943,39606,,3.8996976710867797,-2.1822323812584505,0.017091916341835045
944,8.980953095638497e-05,944,39648,,3.8996976710867797,-2.1822323812584505,0.017091916341835045
945,0.0001096394924467543,945,39690,,3.8996976710867797,-2.1822323812584505,0.017091916341835045
946,8.249163075595912e-05,946,39732,5,3.9204815148197425,-2.1725066795662813,0.01568336436575901
947,6.564776553694843e-05,947,39774,,3.9204815148197425,-2.1725066795662813,0.01568336436575901
948,0.00014301315822017808,948,39816,,3.9204815148197425,-2.1725066795662813,0.01568336436575901
949,0.00015105325619722384,949,39858,,3.9204815148197425,-2.1725066795662813,0.01568336436575901
950,9.559434937547592e-05,950,39900,,3.9204815148197425,-2.1725066795662813,0.01568336436575901
951,7.83505173884868e-05,951,39942,5,3.9326507089448324,-2.172456861741894,0.014634772016357989
952,0.00010793052885150455,952,39984,,3.9326507089448324,-2.172456861741894,0.014634772016357989
953,9.187999391027734e-05,953,40026,,3.9326507089448324,-2.172456861741894,0.014634772016357989
954,7.000679963664064e-05,954,40068,,3.9326507089448324,-2.172456861741894,0.014634772016357989
955,0.00012683467677045496,955,40110,,3.9326507089448324,-2.172456861741894,0.014634772016357989
956,0.00015509477651103022,956,40152,5,3.9537736023825154,-2.162051386863825,0.013411939867425726
957,0.00010456760617048565,957,40194,,3.9537736023825154,-2.162051386863825,0.013411939867425726
958,6.492252374222063e-05,958,40236,,3.9537736023825154,-2.162051386863825,0.013411939867425726
959,0.0001032553221474253,959,40278,,3.9537736023825154,-2.162051386863825,0.013411939867425726
960,9.924162431261115e-05,960,40320,,3.9537736023825154,-2.162051386863825,0.013411939867425726
961,7.31587879523713e-05,961,40362,5,3.963349635593646,-2.1646028820332384,0.012576195777124433
962,0.00010609846793770189,962,40404,,3.963349635593646,-2.1646028820332384,0.012576195777124433
963,0.00015372533986709078,963,40446,,3.963349635593646,-2.1646028820332384,0.012576195777124433
964,0.0001221197575911839,964,40488,,3.963349635593646,-2.1646028820332384,0.012576195777124433
965,6.870441516524029e-05,965,40530,,3.963349635593646,-2.1646028820332384,0.012576195777124433
966,9.538247100083596e-05,966,40572,5,3.970360122436019,-2.1702254519287796,0.011859869363052056
967,0.00010382486576992026,967,40614,,3.970360122436019,-2.1702254519287796,0.011859869363052056
968,7.468945061198044e-05,968,40656,,3.970360122436019,-2.1702254519287796,0.011859869363052056
969,8.139234840033192e-05,969,40698,,3.970360122436019,-2.1702254519287796,0.011859869363052056
970,0.00014612675187208245,970,40740,,3.970360122436019,-2.1702254519287796,0.011859869363052056
971,0.00013692736375803887,971,40782,5,4.000743410451379,-2.1485028585366557,0.010650202324148594
972,8.336580368525128e-05,972,40824,,4.000743410451379,-2.1485028585366557,0.010650202324148594
973,8.430245380523075e-05,973,40866,,4.000743410451379,-2.1485028585366557,0.010650202324148594
974,0.0001049390566881195,974,40908,,4.000743410451379,-2.1485028585366557,0.010650202324148594
975,8.218575720596068e-05,975,40950,,4.000743410451379,-2.1485028585366557,0.010650202324148594
976,6.527389336919017e-05,976,40992,5,4.00316355921851,-2.1588522052544006,0.010134119313838674
977,0.0001318856137426862,977,41034,,4.00316355921851,-2.1588522052544006,0.010134119313838674
978,0.00014619938318353833,978,41076,,4.00316355921851,-2.1588522052544006,0.010134119313838674
979,9.581825635829829e-05,979,41118,,4.00316355921851,-2.1588522052544006,0.010134119313838674
980,7.029634041227819e-05,980,41160,,4.00316355921851,-2.1588522052544006,0.010134119313838674
981,0.00010204414796654521,981,41202,5,4.014303442121325,-2.159181867146326,0.00947190726846836
982,9.249989766467833e-05,982,41244,,4.014303442121325,-2.159181867146326,0.00947190726846836
983,6.99290976372147e-05,983,41286,,4.014303442121325,-2.159181867146326,0.00947190726846836
984,0.00011117463534281012,984,41328,,4.014303442121325,-2.159181867146326,0.00947190726846836
985,0.0001484406365621471,985,41370,,4.014303442121325,-2.159181867146326,0.00947190726846836
986,0.00011101344611412183,986,41412,5,4.043619001045738,-2.1381108719976814,0.008510707920517557
987,6.174761228859332e-05,987,41454,,4.043619001045738,-2.1381108719976814,0.008510707920517557
988,9.484919645306933e-05,988,41496,,4.043619001045738,-2.1381108719976814,0.008510707920517557
989,9.927074567341221e-05,989,41538,,4.043619001045738,-2.1381108719976814,0.008510707920517557
990,7.250762770190902e-05,990,41580,,4.043619001045738,-2.1381108719976814,0.008510707920517557
991,8.489901701824306e-05,991,41622,5,4.043142606085861,-2.151518137027126,0.008151997250365639
992,0.0001425392294266425,992,41664,,4.043142606085861,-2.151518137027126,0.008151997250365639
993,0.0001294084999328499,993,41706,,4.043142606085861,-2.151518137027126,0.008151997250365639
994,7.87361168279465e-05,994,41748,,4.043142606085861,-2.151518137027126,0.008151997250365639
995,8.34147430821221e-05,995,41790,,4.043142606085861,-2.151518137027126,0.008151997250365639
996,0.00010156619690524302,996,41832,5,4.059781310394692,-2.144778034182178,0.007522165988856244
997,7.881314302911278e-05,997,41874,,4.059781310394692,-2.144778034182178,0.007522165988856244
998,6.348677292627624e-05,998,41916,,4.059781310394692,-2.144778034182178,0.007522165988856244
999,0.0001280451838480212,999,41958,,4.059781310394692,-2.144778034182178,0.007522165988856244
1000,0.0001407467419218191,1000,42000,,4.059781310394692,-2.144778034182178,0.007522165988856244
