step,LiarsDice4/conv,LiarsDice4/iters,LiarsDice4/nodes_touched
808,0.0021188692945700305,808,13220496
809,0.002126397278484231,809,13236858
810,0.0021319565003840857,810,13253220
811,0.0021375960653908788,811,13269582
812,0.002141761694102254,812,13285944
813,0.0021427494730784924,813,13302306
814,0.002140113776504443,814,13318668
815,0.0021337828716395113,815,13335030
816,0.002124092433978257,816,13351392
817,0.002116621050627321,817,13367754
818,0.002106378298963568,818,13384116
819,0.0020973469049176616,819,13400478
820,0.0020899947588033096,820,13416840
821,0.002082013064740859,821,13433202
822,0.0020713409524341503,822,13449564
823,0.002075228153130479,823,13465926
824,0.002082057175249695,824,13482288
825,0.002088584342067795,825,13498650
826,0.0020931771321433534,826,13515012
827,0.002095856682432208,827,13531374
828,0.002097554375208824,828,13547736
829,0.002097061733109931,829,13564098
830,0.002101863199820024,830,13580460
831,0.0021037882474605196,831,13596822
832,0.002102290829971251,832,13613184
833,0.0020973647760799824,833,13629546
834,0.0020893563182804234,834,13645908
835,0.002078912828492409,835,13662270
836,0.0020668897636392236,836,13678632
837,0.0020542355763917136,837,13694994
838,0.0020418755610282363,838,13711356
839,0.0020306113535765724,839,13727718
840,0.0020210464878646223,840,13744080
841,0.002013542243452085,841,13760442
842,0.002012467549546995,842,13776804
843,0.0020203602044479296,843,13793166
844,0.002028685734657032,844,13809528
845,0.0020362767692843828,845,13825890
846,0.0020420141747469756,846,13842252
847,0.002045005094061858,847,13858614
848,0.002049382168447772,848,13874976
849,0.0020508278888756726,849,13891338
850,0.0020489047433935315,850,13907700
851,0.00204351713112709,851,13924062
852,0.0020370290454170756,852,13940424
853,0.002032458546173871,853,13956786
854,0.0020243486024108526,854,13973148
855,0.0020132345850264466,855,13989510
856,0.002006023303950194,856,14005872
857,0.0019989746027975763,857,14022234
858,0.0019904790143746576,858,14038596
859,0.0019872397490802787,859,14054958
860,0.0019931640155816735,860,14071320
861,0.0020008577457874543,861,14087682
862,0.002006951425993213,862,14104044
863,0.0020103961580864305,863,14120406
864,0.0020103924093772194,864,14136768
865,0.0020087767599436257,865,14153130
866,0.002009233685536821,866,14169492
867,0.002013131962231865,867,14185854
868,0.0020138803621454066,868,14202216
869,0.0020113505728947684,869,14218578
870,0.002005757946362624,870,14234940
871,0.0019976264106756902,871,14251302
872,0.0019877083429982734,872,14267664
873,0.0019768767020555827,873,14284026
874,0.001966010457734327,874,14300388
875,0.001955891677941475,875,14316750
876,0.0019471267077803972,876,14333112
877,0.0019400972995812504,877,14349474
878,0.0019349417825972742,878,14365836
879,0.0019353417257595845,879,14382198
880,0.0019434869956466844,880,14398560
881,0.001951196265075908,881,14414922
882,0.00195738970720008,882,14431284
883,0.001961121296615617,883,14447646
884,0.001961685955614287,884,14464008
885,0.0019635801634791394,885,14480370
886,0.001963037777831328,886,14496732
887,0.0019593409620440247,887,14513094
888,0.0019549839151120213,888,14529456
889,0.001953245766443429,889,14545818
890,0.001948043543219112,890,14562180
891,0.001939739216230918,891,14578542
892,0.0019289830957782833,892,14594904
893,0.0019223286036213205,893,14611266
894,0.001916414904199859,894,14627628
895,0.001909464373379896,895,14643990
896,0.0019114838846142138,896,14660352
897,0.0019162859889933215,897,14676714
898,0.0019238862994051253,898,14693076
899,0.0019294090461549201,899,14709438
900,0.0019319456717753758,900,14725800
901,0.0019308711872477596,901,14742162
902,0.0019259373992372708,902,14758524
903,0.0019257987853004907,903,14774886
904,0.001928645122162162,904,14791248
905,0.0019289563339678975,905,14807610
906,0.0019263184398488897,906,14823972
907,0.0019210659970088292,907,14840334
908,0.0019137885169353414,908,14856696
909,0.0019052387369271687,909,14873058
910,0.0018962246314207648,910,14889420
911,0.001887504776718521,911,14905782
912,0.0018797022084555692,912,14922144
913,0.001873245564829512,913,14938506
914,0.0018683399892890362,914,14954868
915,0.0018649652769962555,915,14971230
916,0.0018631005298112915,916,14987592
917,0.0018707219437762296,917,15003954
918,0.0018773339525580274,918,15020316
919,0.0018819940651775904,919,15036678
920,0.0018839489635983503,920,15053040
921,0.0018827280132953789,921,15069402
922,0.001881154377967556,922,15085764
923,0.0018794693738710538,923,15102126
924,0.0018750548217613058,924,15118488
925,0.0018760662316015739,925,15134850
926,0.001874230447089155,926,15151212
927,0.00186931809353897,927,15167574
928,0.0018617675395245989,928,15183936
929,0.0018522419176488572,929,15200298
930,0.0018445876630043545,930,15216660
931,0.0018402835318125296,931,15233022
932,0.001837019722694927,932,15249384
933,0.0018396229559141872,933,15265746
934,0.0018428081200015309,934,15282108
935,0.0018501516254978978,935,15298470
936,0.0018552446569635311,936,15314832
937,0.0018573092050107876,937,15331194
938,0.001855855971553702,938,15347556
939,0.0018507687787421012,939,15363918
940,0.001847671527923908,940,15380280
941,0.0018479907873584361,941,15396642
942,0.001848425825546049,942,15413004
943,0.0018463307796477701,943,15429366
944,0.0018420781100034617,944,15445728
945,0.001836245302353802,945,15462090
946,0.0018295231501834278,946,15478452
947,0.0018226155353407436,947,15494814
948,0.0018161479734810082,948,15511176
949,0.0018105971698207518,949,15527538
950,0.0018062476713827033,950,15543900
951,0.0018031759579783882,951,15560262
952,0.0018012582758560533,952,15576624
953,0.0018001970838894543,953,15592986
954,0.0018016181234588868,954,15609348
955,0.001807063515469387,955,15625710
956,0.0018103835793471454,956,15642072
957,0.001810997215277159,957,15658434
958,0.0018086185822949324,958,15674796
959,0.0018033060685193614,959,15691158
960,0.0018006727283033652,960,15707520
961,0.00179898295777009,961,15723882
962,0.0018004761555793225,962,15740244
963,0.001799115053770936,963,15756606
964,0.0017951044590671233,964,15772968
965,0.0017888895316169676,965,15789330
966,0.0017810899057028873,966,15805692
967,0.0017724208135998856,967,15822054
968,0.0017683801399395183,968,15838416
969,0.0017673095307122397,969,15854778
970,0.0017704513997885002,970,15871140
971,0.0017730482370456185,971,15887502
972,0.0017791055443232007,972,15903864
973,0.0017840288268240606,973,15920226
974,0.0017860767095670554,974,15936588
975,0.0017848514674372734,975,15952950
976,0.0017803055171464466,976,15969312
977,0.0017727814696296557,977,15985674
978,0.0017732870451538651,978,16002036
979,0.001772533566239104,979,16018398
980,0.001770442534834632,980,16034760
981,0.001767381416925451,981,16051122
982,0.0017633266890972887,982,16067484
983,0.0017588913812826151,983,16083846
984,0.0017542174389540977,984,16100208
985,0.0017494824699407913,985,16116570
986,0.0017458038226229183,986,16132932
987,0.0017434186254976225,987,16149294
988,0.0017420667676842916,988,16165656
989,0.0017415593951769642,989,16182018
990,0.0017415593947734676,990,16198380
991,0.0017416221963243161,991,16214742
992,0.0017412472412353455,992,16231104
993,0.0017430958744606984,993,16247466
994,0.001742876310900185,994,16263828
995,0.0017398912334137262,995,16280190
996,0.001734295693074192,996,16296552
997,0.0017269195447353475,997,16312914
998,0.0017259451783025043,998,16329276
999,0.0017277870449669067,999,16345638
1000,0.0017271716367856724,1000,16362000
