step,LeducPoker/conv,LeducPoker/iters,LeducPoker/nodes_touched,LeducPoker/tau,LeducPoker/alpha,LeducPoker/beta,LeducPoker/gamma
905,0.0001394784797232873,905,17117170,,3.913525362988164,-2.0935153704557714,0.02462237399992473
906,0.00014549674845215632,906,17136084,,3.913525362988164,-2.0935153704557714,0.02462237399992473
907,0.0001450365218781946,907,17154998,,3.913525362988164,-2.0935153704557714,0.02462237399992473
908,0.00014748852264495627,908,17173912,,3.913525362988164,-2.0935153704557714,0.02462237399992473
909,0.00014486669297465726,909,17192826,5,3.9287677812895767,-2.090837882983362,0.022814547521088357
910,0.00014698646234957702,910,17211740,,3.9287677812895767,-2.090837882983362,0.022814547521088357
911,0.00014515851926301393,911,17230654,,3.9287677812895767,-2.090837882983362,0.022814547521088357
912,0.00014665584484530036,912,17249568,,3.9287677812895767,-2.090837882983362,0.022814547521088357
913,0.00014718542997982365,913,17268482,,3.9287677812895767,-2.090837882983362,0.022814547521088357
914,0.0001441534616455492,914,17287396,5,3.9437924059721268,-2.0882110785582597,0.02114331353115828
915,0.0001391437985523991,915,17306310,,3.9437924059721268,-2.0882110785582597,0.02114331353115828
916,0.00013853537625620194,916,17325224,,3.9437924059721268,-2.0882110785582597,0.02114331353115828
917,0.0001418463946699644,917,17344138,,3.9437924059721268,-2.0882110785582597,0.02114331353115828
918,0.0001416232590399913,918,17363052,,3.9437924059721268,-2.0882110785582597,0.02114331353115828
919,0.00013942251154080987,919,17381966,5,3.9575089984708844,-2.08637991798797,0.01962496200367614
920,0.0001426521291165439,920,17400880,,3.9575089984708844,-2.08637991798797,0.01962496200367614
921,0.00014239039881326632,921,17419794,,3.9575089984708844,-2.08637991798797,0.01962496200367614
922,0.0001406680983671721,922,17438708,,3.9575089984708844,-2.08637991798797,0.01962496200367614
923,0.00013430649547838125,923,17457622,,3.9575089984708844,-2.08637991798797,0.01962496200367614
924,0.00013250040470913493,924,17476536,5,3.9706435315943547,-2.084850892449522,0.018228152730204616
925,0.00013142251317370401,925,17495450,,3.9706435315943547,-2.084850892449522,0.018228152730204616
926,0.00013233134660924073,926,17514364,,3.9706435315943547,-2.084850892449522,0.018228152730204616
927,0.0001318494731412101,927,17533278,,3.9706435315943547,-2.084850892449522,0.018228152730204616
928,0.0001300674626337206,928,17552192,,3.9706435315943547,-2.084850892449522,0.018228152730204616
929,0.00012806353086924904,929,17571106,5,3.984318291821169,-2.0828566213343342,0.016918291444183886
930,0.00012662765264326303,930,17590020,,3.984318291821169,-2.0828566213343342,0.016918291444183886
931,0.00013156315054363432,931,17608934,,3.984318291821169,-2.0828566213343342,0.016918291444183886
932,0.00013277189022908864,932,17627848,,3.984318291821169,-2.0828566213343342,0.016918291444183886
933,0.000134447304265789,933,17646762,,3.984318291821169,-2.0828566213343342,0.016918291444183886
934,0.00013180261799661253,934,17665676,5,3.999882651707338,-2.079474714485671,0.01566296613021967
935,0.0001318691102395464,935,17684590,,3.999882651707338,-2.079474714485671,0.01566296613021967
936,0.0001342198874285383,936,17703504,,3.999882651707338,-2.079474714485671,0.01566296613021967
937,0.00013258839237331732,937,17722418,,3.999882651707338,-2.079474714485671,0.01566296613021967
938,0.0001323395190287735,938,17741332,,3.999882651707338,-2.079474714485671,0.01566296613021967
939,0.000133089648070836,939,17760246,5,4.013781267985644,-2.0771388619814783,0.014530786670195361
940,0.0001368943018969504,940,17779160,,4.013781267985644,-2.0771388619814783,0.014530786670195361
941,0.0001356182602652023,941,17798074,,4.013781267985644,-2.0771388619814783,0.014530786670195361
942,0.00013586259524679678,942,17816988,,4.013781267985644,-2.0771388619814783,0.014530786670195361
943,0.00013473953934507732,943,17835902,,4.013781267985644,-2.0771388619814783,0.014530786670195361
944,0.000134968644429051,944,17854816,5,4.028568721319935,-2.0741063785467135,0.013463431898012246
945,0.00013204093926738603,945,17873730,,4.028568721319935,-2.0741063785467135,0.013463431898012246
946,0.00013340893354137073,946,17892644,,4.028568721319935,-2.0741063785467135,0.013463431898012246
947,0.00013389632262353346,947,17911558,,4.028568721319935,-2.0741063785467135,0.013463431898012246
948,0.00013559677855549956,948,17930472,,4.028568721319935,-2.0741063785467135,0.013463431898012246
949,0.00013404024544291793,949,17949386,5,4.042850060328676,-2.071329437005575,0.012481545423119744
950,0.00013271013420139421,950,17968300,,4.042850060328676,-2.071329437005575,0.012481545423119744
951,0.00013430985712452326,951,17987214,,4.042850060328676,-2.071329437005575,0.012481545423119744
952,0.0001332758339900042,952,18006128,,4.042850060328676,-2.071329437005575,0.012481545423119744
953,0.0001333777458223384,953,18025042,,4.042850060328676,-2.071329437005575,0.012481545423119744
954,0.00013240990869615998,954,18043956,5,4.05630152313155,-2.0690259909362916,0.011583084234985996
955,0.00013511295321852468,955,18062870,,4.05630152313155,-2.0690259909362916,0.011583084234985996
956,0.00013388926701737858,956,18081784,,4.05630152313155,-2.0690259909362916,0.011583084234985996
957,0.00012931700679508218,957,18100698,,4.05630152313155,-2.0690259909362916,0.011583084234985996
958,0.00012595313024617305,958,18119612,,4.05630152313155,-2.0690259909362916,0.011583084234985996
959,0.00012674050181391006,959,18138526,5,4.068414473195805,-2.0675398745680456,0.010768168264031708
960,0.0001261497397136574,960,18157440,,4.068414473195805,-2.0675398745680456,0.010768168264031708
961,0.0001274161999118284,961,18176354,,4.068414473195805,-2.0675398745680456,0.010768168264031708
962,0.00012342031305695444,962,18195268,,4.068414473195805,-2.0675398745680456,0.010768168264031708
963,0.00012467617568391598,963,18214182,,4.068414473195805,-2.0675398745680456,0.010768168264031708
964,0.00011999262846403014,964,18233096,5,4.081791239777637,-2.0651101392022007,0.009992508222651075
965,0.00012099719121878849,965,18252010,,4.081791239777637,-2.0651101392022007,0.009992508222651075
966,0.00012230168839516553,966,18270924,,4.081791239777637,-2.0651101392022007,0.009992508222651075
967,0.00012362266363630248,967,18289838,,4.081791239777637,-2.0651101392022007,0.009992508222651075
968,0.00012308212217611303,968,18308752,,4.081791239777637,-2.0651101392022007,0.009992508222651075
969,0.00012091607052995557,969,18327666,5,4.094952014712703,-2.0627405685007845,0.009274647975897832
970,0.00011886977498655471,970,18346580,,4.094952014712703,-2.0627405685007845,0.009274647975897832
971,0.00011699158202788107,971,18365494,,4.094952014712703,-2.0627405685007845,0.009274647975897832
972,0.00011615586973778846,972,18384408,,4.094952014712703,-2.0627405685007845,0.009274647975897832
973,0.00011375091467741294,973,18403322,,4.094952014712703,-2.0627405685007845,0.009274647975897832
974,0.00011449322981239851,974,18422236,5,4.106087649844137,-2.061654152754028,0.008632466661283367
975,0.00011391496013768432,975,18441150,,4.106087649844137,-2.061654152754028,0.008632466661283367
976,0.0001136984431137078,976,18460064,,4.106087649844137,-2.061654152754028,0.008632466661283367
977,0.00011445987096682375,977,18478978,,4.106087649844137,-2.061654152754028,0.008632466661283367
978,0.000115814457223265,978,18497892,,4.106087649844137,-2.061654152754028,0.008632466661283367
979,0.00011633396070154234,979,18516806,5,4.119868418831851,-2.0586948099424935,0.008003802127566129
980,0.00011641564391134951,980,18535720,,4.119868418831851,-2.0586948099424935,0.008003802127566129
981,0.00011818155390819207,981,18554634,,4.119868418831851,-2.0586948099424935,0.008003802127566129
982,0.00011806830406110858,982,18573548,,4.119868418831851,-2.0586948099424935,0.008003802127566129
983,0.00011871608873603723,983,18592462,,4.119868418831851,-2.0586948099424935,0.008003802127566129
984,0.00011707360904097963,984,18611376,5,4.1336847595501105,-2.0556272962618976,0.007419580589193231
985,0.00011600368815890827,985,18630290,,4.1336847595501105,-2.0556272962618976,0.007419580589193231
986,0.00011792050395605103,986,18649204,,4.1336847595501105,-2.0556272962618976,0.007419580589193231
987,0.00011794685725752263,987,18668118,,4.1336847595501105,-2.0556272962618976,0.007419580589193231
988,0.00011964335891508082,988,18687032,,4.1336847595501105,-2.0556272962618976,0.007419580589193231
989,0.00012095182373421387,989,18705946,5,4.146871108794858,-2.052894585683402,0.006883459349179333
990,0.00012139948336792328,990,18724860,,4.146871108794858,-2.052894585683402,0.006883459349179333
991,0.00011970743031727848,991,18743774,,4.146871108794858,-2.052894585683402,0.006883459349179333
992,0.00011775971252521444,992,18762688,,4.146871108794858,-2.052894585683402,0.006883459349179333
993,0.00011724979890156972,993,18781602,,4.146871108794858,-2.052894585683402,0.006883459349179333
994,0.00011877517970046436,994,18800516,5,4.159140800630659,-2.050694235653663,0.006394032178173692
995,0.00011886510221603697,995,18819430,,4.159140800630659,-2.050694235653663,0.006394032178173692
996,0.00011781459807828215,996,18838344,,4.159140800630659,-2.050694235653663,0.006394032178173692
997,0.00011864837717479038,997,18857258,,4.159140800630659,-2.050694235653663,0.006394032178173692
998,0.00011939333848204337,998,18876172,,4.159140800630659,-2.050694235653663,0.006394032178173692
999,0.00011937607237202941,999,18895086,5,4.172319698237146,-2.0477904094397217,0.00593065399410575
1000,0.00011984923240800083,1000,18914000,,4.172319698237146,-2.0477904094397217,0.00593065399410575
